Empresa,Empleados,Año,Industria,País,Ingresos,Ganancias,Activos,Valor de Mercado,Margen de Rentabilidad,ROA,Continente,Codigo_pais
Walgreens Boots Alliance,300000,2017,Retailing,United States,116081.0,4247.0,72505.0,88995.0,0.03658652148069021,0.05857527067098821,North America,USA
Agricultural Bank of China,501368,2017,Banking,China,115698.0,27797.5,2816039.0,149229.0,0.24025912288890042,0.00987113459721261,Asia,CHN
Kroger,443000,2017,Food Markets,United States,115337.0,1943.0,37525.0,27299.0,0.016846285233706442,0.05177881412391739,North America,USA
SAIC Motor,97582,2017,Consumer Durables,China,112725.0,4818.0,84989.0,43491.0,0.04274118429807053,0.05668968925390345,Asia,CHN
Bank of China,308900,2017,Banking,China,113107.0,24856.6,2611539.0,141321.0,0.21976181845509118,0.009517989201003699,Asia,CHN
BNP Paribas,184839,2017,Banking,France,74702.0,8370.6,2190672.0,80499.0,0.11205322481325802,0.0038210193036657247,Europe,FRA
Nissan Motor,137250,2017,Consumer Durables,Japan,105939.0,4465.1,157269.0,38372.0,0.04214783979459878,0.028391482110269668,Asia,JPN
Chevron,55200,2017,Oil & Gas Operations,United States,110484.0,-497.0,260078.0,206083.0,-0.004498388906991058,-0.0019109651719868654,North America,USA
Fannie Mae,7000,2017,Diversified Financials,United States,108306.0,12313.0,3287968.0,2849.0,0.11368714567983307,0.0037448661300839912,North America,USA
Legal & General Group,8939,2017,Insurance,United Kingdom,105456.0,1697.4,571193.0,18176.0,0.016095812471552118,0.0029716750730488647,Europe,GBR
China Life Insurance,143676,2017,Insurance,China,82836.0,2879.8,388746.0,98104.0,0.03476507798541697,0.007407921882154415,Asia,CHN
BMW Group,124729,2017,Consumer Durables,Germany,104163.0,7591.8,210341.0,57732.0,0.072883845511362,0.03609282070542595,Europe,DEU
Prudential,23673,2017,Insurance,United Kingdom,96936.0,2592.0,568951.0,53669.0,0.02673929190393662,0.004555752604354329,Europe,GBR
China Railway Construction,336872,2017,Construction,China,93213.0,2099.3,109266.0,26469.0,0.022521536695525306,0.019212746874599604,Asia,CHN
Home Depot,406000,2017,Retailing,United States,94595.0,7957.0,42966.0,176728.0,0.08411649664358581,0.18519294325745939,North America,USA
Boeing,150540,2017,Aerospace & Defense,United States,94571.0,4890.0,89997.0,108756.0,0.051707182963064785,0.05433514450481683,North America,USA
Wells Fargo,269100,2017,Banking,United States,97573.0,21938.0,1943443.0,274385.0,0.2248367888657723,0.011288213752602983,North America,USA
Gazprom,467400,2017,Oil & Gas Operations,Russia,91353.0,12141.2,265393.0,51815.0,0.13290422865149476,0.045748003903644786,Asia,RUS
Nestle,328000,2017,"Food, Drink & Tobacco",Switzerland,90816.0,8659.4,129779.0,229485.0,0.09535103946441155,0.0667242003714006,Europe,CHE
Alphabet,72053,2017,IT Software & Services,United States,89920.0,19478.0,167497.0,579499.0,0.21661476868327403,0.11628864994596919,North America,USA
Siemens,351000,2017,Conglomerates,Germany,88354.0,6446.9,133141.0,109773.0,0.07296670213006767,0.04842159815533907,Europe,DEU
Carrefour,384151,2017,Food Markets,France,87140.0,825.2,51519.0,16643.0,0.009469818682579758,0.016017391641918517,Europe,FRA
Microsoft,114000,2017,IT Software & Services,United States,85270.0,16768.0,224610.0,507544.0,0.19664594816465344,0.07465384444147634,North America,USA
Anthem,53000,2017,Health Care Equipment & Services,United States,85197.0,2469.8,65083.0,44046.0,0.02898928366022278,0.03794846580520259,North America,USA
Hitachi,303887,2017,Consumer Durables,Japan,85804.0,1752.8,82653.0,25556.0,0.020427952076826256,0.021206731758072906,Asia,JPN
Banco Santander,185606,2017,Banking,Spain,48336.0,6862.8,1412442.0,89409.0,0.1419811320754717,0.004858818981593581,Europe,ESP
Citigroup,219000,2017,Banking,United States,84038.0,14717.0,1795099.0,164316.0,0.1751231585711226,0.00819843362399511,North America,USA
Petrobras,68829,2017,Oil & Gas Operations,Brazil,81068.0,-4252.7,247318.0,61278.0,-0.05245842996003355,-0.017195270865848825,South America,BRA
Deutsche Telekom,221000,2017,Telecommunications services,Germany,80857.0,2959.1,156615.0,80001.0,0.036596707768034926,0.018894103374517128,Europe,DEU
Hyundai Motor,129315,2017,Consumer Durables,South Korea,80719.0,4660.0,148068.0,34221.0,0.05773114136696441,0.03147202636626415,Asia,KOR
Comcast,159000,2017,Media,United States,80403.0,8695.0,180500.0,193528.0,0.10814273099262466,0.04817174515235457,North America,USA
Credit Agricole,70830,2017,Banking,France,18645.0,3542.0,1607684.0,36512.0,0.18997050147492625,0.002203169279535033,Europe,FRA
IBM,414400,2017,IT Software & Services,United States,79918.0,11872.0,117470.0,162365.0,0.14855226607272454,0.10106410147271644,North America,USA
Enel,62080,2017,Utilities,Italy,75890.0,2842.9,164115.0,47494.0,0.03746079852417974,0.017322609146025653,Europe,ITA
HSBC Holdings,241000,2017,Banking,United Kingdom,62087.0,2479.0,2374986.0,162638.0,0.03992784318778488,0.0010437956265847463,Europe,GBR
Aviva,29530,2017,Insurance,United Kingdom,74329.0,948.6,511145.0,25914.0,0.012762178961105356,0.0018558334719111017,Europe,GBR
Uniper,12890,2017,Utilities,Germany,74430.0,-3558.6,63172.0,6147.0,-0.047811366384522366,-0.056331919204710944,Europe,DEU
Tesco,342770,2017,Food Markets,United Kingdom,78433.0,231.5,61781.0,19218.0,0.002951563755052083,0.003747106715656917,Europe,GBR
SK Holdings,84000,2017,Oil & Gas Operations,South Korea,72072.0,659.9,85318.0,14658.0,0.009156121656121655,0.007734592934667948,Asia,KOR
Phillips 66,14800,2017,Oil & Gas Operations,United States,71172.0,1549.0,51653.0,39884.0,0.021764176923509244,0.029988577623758544,North America,USA
Johnson & Johnson,126400,2017,Health Care Equipment & Services,United States,71937.0,16375.0,141208.0,338644.0,0.2276297315706799,0.11596368477706645,North America,USA
Procter & Gamble,105000,2017,Consumer Durables,United States,65231.0,9533.0,117033.0,228115.0,0.1461421716668455,0.08145565780591799,North America,USA
China Communications Construction,152666,2017,Construction,China,64127.0,2489.2,115327.0,38839.0,0.038816723065167556,0.021583844199536968,Asia,CHN
Sony,128400,2017,Consumer Durables,Japan,69242.0,-393.0,151713.0,40441.0,-0.0056757459345483955,-0.002590417432916098,Asia,JPN
Valero Energy,9996,2017,Oil & Gas Operations,United States,75659.0,2289.0,46844.0,29423.0,0.030254166721738324,0.04886431560071727,North America,USA
Target,323000,2017,Retailing,United States,69496.0,2737.0,37431.0,29424.0,0.039383561643835614,0.07312120969250087,North America,USA
Panasonic,257533,2017,Consumer Durables,Japan,66561.0,1918.1,52686.0,26194.0,0.028817175222728024,0.03640625593136697,Asia,JPN
Zurich Insurance Group,52473,2017,Insurance,Switzerland,67317.0,3210.1,364332.0,40000.0,0.04768631994889849,0.008810919710593635,Europe,CHE
Marubeni,39952,2017,Trading Companies,Japan,63536.0,429.3,64348.0,10693.0,0.006756799294887938,0.006671536022875614,Asia,JPN
Freddie Mac,5982,2017,Diversified Financials,United States,69843.0,7815.0,2023376.0,1534.0,0.11189381899402946,0.0038623567740251937,North America,USA
Lloyds Banking Group,70433,2017,Banking,United Kingdom,23405.0,2822.7,1010506.0,55869.0,0.12060243537705617,0.0027933530330349348,Europe,GBR
Lowe's,240000,2017,Retailing,United States,65017.0,3061.0,34408.0,71133.0,0.0470799944629866,0.08896186933271333,North America,USA
Metro,196540,2017,Food Markets,Canada,9659.0,429.8,4332.0,7008.0,0.04449735997515271,0.0992151431209603,North America,CAN
Dell Technologies,138000,2017,Technology Hardware & Equipment,United States,61948.0,-3691.0,118206.0,13475.0,-0.059582230257635434,-0.031225149315601577,North America,USA
BASF,109543,2017,Chemicals,Germany,63662.0,4486.7,83865.0,90952.0,0.07047689359429486,0.05349907589578489,Europe,DEU
JXTG Holdings,26247,2017,Oil & Gas Operations,Japan,72026.0,-649.6,58001.0,16602.0,-0.009018965373615084,-0.011199806899881037,Asia,JPN
MetLife,58000,2017,Insurance,United States,64690.0,800.0,905164.0,57201.0,0.012366671819446591,0.0008838177391058416,North America,USA
Aetna,49500,2017,Health Care Equipment & Services,United States,63164.0,2260.3,69146.0,45144.0,0.035784624152998545,0.03268880340149828,North America,USA
PepsiCo,264000,2017,"Food, Drink & Tobacco",United States,62801.0,6329.0,74129.0,159406.0,0.10077865002149647,0.08537819207057966,North America,USA
Archer Daniels Midland,31800,2017,"Food, Drink & Tobacco",United States,62391.0,1279.0,39769.0,25617.0,0.02049975156673238,0.032160728205386103,North America,USA
Peugeot,175341,2017,Consumer Durables,France,59768.0,1913.7,48234.0,16860.0,0.03201880605006023,0.03967533275282995,Europe,FRA
Intel,106000,2017,Semiconductors,United States,59387.0,10316.0,113327.0,170350.0,0.17370805058346103,0.09102861630502881,North America,USA
Mitsubishi,77164,2017,Trading Companies,Japan,57046.0,-164.2,129113.0,34711.0,-0.0028783788521544013,-0.001271754199809469,Asia,JPN
Aegon,29380,2017,Insurance,Netherlands,36610.0,501.1,437433.0,9958.0,0.013687517071838295,0.0011455468608906965,Europe,NLD
Prudential Financial,49739,2017,Insurance,United States,56333.0,4318.0,783962.0,45559.0,0.07665134113219604,0.00550792002673599,North America,USA
Unilever,168832,2017,Consumer Durables,Netherlands,58311.0,5734.5,59518.0,143891.0,0.09834336574574265,0.09634900366275749,Europe,NLD
Banco do Brasil,100622,2017,Banking,Brazil,57272.0,2304.6,430570.0,29044.0,0.04023955859756949,0.005352439789116752,South America,BRA
Banco Bradesco,94541,2017,Banking,Brazil,70150.0,4327.1,362432.0,53511.0,0.06168353528153956,0.011939067190535052,South America,BRA
United Technologies,201600,2017,Conglomerates,United States,57383.0,5044.0,89706.0,90583.0,0.08790059773800603,0.056228122979510846,North America,USA
ArcelorMittal,198517,2017,Diversified Metals & Mining,Luxembourg,56782.0,1759.7,75142.0,25103.0,0.030990454721566696,0.02341832796571824,Europe,LUX
Renault,124849,2017,Consumer Durables,France,56685.0,3782.1,107693.0,24586.0,0.06672135485578196,0.035119274233237074,Europe,FRA
Marathon Petroleum,44460,2017,Oil & Gas Operations,United States,56015.0,1173.0,44413.0,26404.0,0.020940819423368742,0.02641118591403418,North America,USA
ING Group,51943,2017,Banking,Netherlands,53581.0,5117.3,891349.0,57932.0,0.09550586961796159,0.005741073361836946,Europe,NLD
Humana,51600,2017,Health Care Equipment & Services,United States,54379.0,594.0,25812.0,30408.0,0.01092333437540227,0.02301255230125523,North America,USA
Seven & I Holdings,54712,2017,Food Markets,Japan,53900.0,893.6,49237.0,37023.0,0.016578849721706864,0.018148953023133012,Asia,JPN
Indian Oil,34999,2017,Oil & Gas Operations,India,54135.0,1713.6,37278.0,30036.0,0.03165419783873649,0.045968131337518106,Asia,IND
Bank of Communications,95160,2017,Banking,China,52995.0,10141.0,1209176.0,62164.0,0.1913576752523823,0.00838670301097607,Asia,CHN
Pfizer,96500,2017,Drugs & Biotechnology,United States,52824.0,7131.0,171615.0,203070.0,0.13499545661063153,0.04155231186085132,North America,USA
Bayer,115170,2017,Chemicals,Germany,51832.0,5012.2,90086.0,94382.0,0.09670087976539589,0.05563794596274671,Europe,DEU
Korea Electric Power,43688,2017,Utilities,South Korea,51880.0,6075.4,147240.0,25493.0,0.11710485736314571,0.041261885357239875,Asia,KOR
Lockheed Martin,97000,2017,Aerospace & Defense,United States,49919.0,3753.0,47806.0,78319.0,0.07518179450710151,0.07850479019369953,North America,USA
Sysco,51900,2017,Food Markets,United States,53077.0,1031.9,17630.0,27978.0,0.019441566026715904,0.05853091321610891,North America,USA
FedEx,335767,2017,Air Courier,United States,57570.0,1905.0,46781.0,52312.0,0.033090151120375194,0.04072166050319574,North America,USA
Hewlett Packard Enterprise,195000,2017,Technology Hardware & Equipment,United States,48764.0,3161.0,76662.0,30433.0,0.06482240997457141,0.04123294461401998,North America,USA
Tokyo Electric Power,42060,2017,Utilities,Japan,50161.0,1019.5,105532.0,6135.0,0.020324554933115368,0.009660576886631543,Asia,JPN
Novartis,118393,2017,Drugs & Biotechnology,Switzerland,48520.0,6699.6,130387.0,193163.0,0.13807914262159934,0.05138242309432689,Europe,CHE
Cisco Systems,73700,2017,Technology Hardware & Equipment,United States,48570.0,9832.0,126248.0,165059.0,0.2024294832200947,0.07787846144097332,North America,USA
Deutsche Bank,99744,2017,Banking,Germany,44283.0,-1856.2,1686579.0,34005.0,-0.04191676264029086,-0.0011005710375855504,Europe,DEU
JBS,237061,2017,"Food, Drink & Tobacco",Brazil,48878.0,107.9,31590.0,8194.0,0.0022075371332705923,0.003415637860082305,South America,BRA
Tokio Marine Holdings,38842,2017,Insurance,Japan,44613.0,2777.1,189512.0,30563.0,0.06224867191177459,0.01465395331166364,Asia,JPN
HP,49000,2017,Technology Hardware & Equipment,United States,48652.0,2515.0,28192.0,29414.0,0.051693661103346215,0.08920970488081725,North America,USA
Dow Chemical,56000,2017,Chemicals,United States,48137.0,4294.0,79511.0,77033.0,0.08920373101772025,0.05400510621171913,North America,USA
Finatis,232503,2017,Food Markets,France,40695.0,-2488.9,45967.0,292.0,-0.0611598476471311,-0.054145365153262126,Europe,FRA
Wesfarmers,220000,2017,Food Markets,Australia,50033.0,439.3,29977.0,37822.0,0.008780205064657326,0.014654568502518598,Oceania,AUS
CNP Assurances,5035,2017,Insurance,France,30680.0,1243.8,428094.0,13836.0,0.04054106910039113,0.002905436656435269,Europe,FRA
LG Electronics,75000,2017,Consumer Durables,South Korea,47722.0,66.3,31342.0,10221.0,0.0013892963413100875,0.0021153723438197946,Asia,KOR
Reliance Industries,140483,2017,Oil & Gas Operations,India,41792.0,4349.1,97895.0,71165.0,0.10406537136294028,0.044426170897390066,Asia,IND
Noble Group,1000,2017,Conglomerates,Hong Kong,46515.0,-12.1,12357.0,1752.0,-0.0002601311404923143,-0.0009792020717002508,Asia,HKG
Anheuser-Busch InBev,206633,2017,"Food, Drink & Tobacco",Belgium,45558.0,1246.7,261139.0,213102.0,0.02736511699372229,0.004774085831683509,Europe,BEL
Statoil,20539,2017,Oil & Gas Operations,Norway,45665.0,-2892.6,104530.0,56240.0,-0.06334391766122852,-0.027672438534392038,Europe,NOR
Orange,155202,2017,Telecommunications services,France,45263.0,552.0,101521.0,40400.0,0.012195391379272254,0.0054372986869711685,Europe,FRA
Continental,220137,2017,Consumer Durables,Germany,44856.0,3100.1,39391.0,42713.0,0.06911227037631532,0.07870071843822192,Europe,DEU
HCA Holdings,210500,2017,Health Care Equipment & Services,United States,41490.0,2890.0,33758.0,32580.0,0.06965533863581586,0.08560933704603353,North America,USA
Itochu,110207,2017,Trading Companies,Japan,44015.0,2390.7,71990.0,22436.0,0.05431557423605589,0.033208778997082924,Asia,JPN
China Merchants Bank,70461,2017,Banking,China,44491.0,9381.4,855070.0,66376.0,0.210860623496887,0.010971499409405077,Asia,CHN
State Bank of India,278872,2017,Banking,India,43700.0,666.6,493344.0,36549.0,0.01525400457665904,0.0013511870013621329,Asia,IND
Woolworths,205000,2017,Food Markets,Australia,41149.0,344.3,17129.0,25711.0,0.008367153515273762,0.020100414501722227,Oceania,AUS
KDDI,35032,2017,Telecommunications services,Japan,43156.0,5129.6,52308.0,68324.0,0.11886180368894245,0.09806530549820296,Asia,JPN
Swiss Re,14053,2017,Insurance,Switzerland,43621.0,3556.4,207604.0,32120.0,0.08152953852502236,0.017130691123485097,Europe,CHE
Saint-Gobain,172696,2017,Construction,France,43245.0,1450.2,46163.0,28000.0,0.03353451266042317,0.03141476940406819,Europe,FRA
Lenovo Group,52000,2017,Technology Hardware & Equipment,Hong Kong,42586.0,608.3,27204.0,7720.0,0.014284037007467242,0.02236068225260991,Asia,HKG
Nippon Steel & Sumitomo Metal,100169,2017,Diversified Metals & Mining,Japan,41630.0,476.7,54559.0,20227.0,0.011450876771558972,0.008737330229659635,Asia,JPN
Bunge,32000,2017,"Food, Drink & Tobacco",United States,42679.0,743.0,19188.0,10596.0,0.017409030202207174,0.03872211799041067,North America,USA
Industrial Bank,56236,2017,Banking,China,44297.0,8106.4,872100.0,45126.0,0.18300110616971804,0.00929526430455223,Asia,CHN
E.ON,43138,2017,Utilities,Germany,59776.0,-9347.4,70388.0,16888.0,-0.15637379550321198,-0.13279820423935898,Europe,DEU
Sberbank,325075,2017,Banking,Russia,43044.0,8067.7,415579.0,63903.0,0.18742914227302296,0.01941315610269046,Asia,RUS
China Shipbuilding Industry,182129,2017,Capital Goods,China,8192.0,-204.0,28630.0,20388.0,-0.02490234375,-0.0071253929444638495,Asia,CHN
Christian Dior,120479,2017,Consumer Durables,France,43696.0,1951.3,68331.0,42741.0,0.04465626144269498,0.028556584858995183,Europe,FRA
Coca-Cola,100300,2017,"Food, Drink & Tobacco",United States,41478.0,6527.0,87270.0,182883.0,0.1573605284729254,0.07479087888163172,North America,USA
Denso,154493,2017,Consumer Durables,Japan,41093.0,2243.8,43572.0,33590.0,0.05460297374248656,0.051496373818048294,Asia,JPN
Fujitsu,155069,2017,Technology Hardware & Equipment,Japan,41705.0,1193.4,27104.0,12479.0,0.02861527394796787,0.04403040141676506,Asia,JPN
Wilmar International,90000,2017,"Food, Drink & Tobacco",Singapore,41428.0,984.0,37032.0,16144.0,0.023752051752437966,0.026571613739468567,Asia,SGP
Sanofi,113816,2017,Drugs & Biotechnology,France,37413.0,5209.1,110403.0,116109.0,0.1392323523908802,0.04718259467586932,Europe,FRA
Centene,30500,2017,Health Care Equipment & Services,United States,40607.0,558.0,20197.0,12221.0,0.013741473145024257,0.027627865524582858,North America,USA
Hanwha,49000,2017,Trading Companies,South Korea,40614.0,423.8,128226.0,2195.0,0.0104348254296548,0.003305101929405893,Asia,KOR
Tata Motors,79558,2017,Consumer Durables,India,41204.0,1685.5,39487.0,24934.0,0.04090622269682555,0.04268493428216882,Asia,IND
Mitsui,42316,2017,Trading Companies,Japan,39218.0,114.9,99953.0,26167.0,0.0029297771431485544,0.0011495402839334487,Asia,JPN
China Minsheng Banking,58720,2017,Banking,China,40151.0,7226.3,848682.0,43653.0,0.17997808273766533,0.00851473225542665,Asia,CHN
American Airlines Group,122300,2017,Airline,United States,40181.0,2676.0,51274.0,21079.0,0.06659864114880167,0.052190193860436086,North America,USA
Merck,68000,2017,Drugs & Biotechnology,United States,39555.0,3920.0,95377.0,173328.0,0.09910251548476805,0.04110005556895268,North America,USA
